,asin,product name,ratings,reviews,helpful,date,Unnamed: 6,target,text
4706,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  MY GRAND DAUGHTER LOVED THIS COLLECTION.  IT IS A GREAT  GIFT FOR CHILDREN WHO ARE HARRY POTTER FANS.  MY GRAND DAUGHTER ENJOYED THE GIFT.

",0,18-Mar-14,,p,"

  MY GRAND DAUGHTER LOVED THIS COLLECTION.  IT IS A GREAT  GIFT FOR CHILDREN WHO ARE HARRY POTTER FANS.  MY GRAND DAUGHTER ENJOYED THE GIFT.

"
4707,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Great packaging. Takes up less room on the shelf than all the individual cases. We love it and have watched them all many times already! Great price too :)

",0,2-Sep-13,,p,"

  Great packaging. Takes up less room on the shelf than all the individual cases. We love it and have watched them all many times already! Great price too :)

"
4708,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,3,"

  Happy birthday to me.

",0,13-Feb-17,,n,"

  Happy birthday to me.

"
4709,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,1,"

  Great deal, and in great condition.

",0,27-Mar-17,,n,"

  Great deal, and in great condition.

"
4710,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  My granddaughter has been reading Harry Potter since she was a kid and when the movies began, she added them to her collection. She was estatic to find that I found the 8 film collection. I received it in a timely manner and in great condtion.

",0,11-Jan-13,,p,"

  My granddaughter has been reading Harry Potter since she was a kid and when the movies began, she added them to her collection. She was estatic to find that I found the 8 film collection. I received it in a timely manner and in great condtion.

"
4711,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  excellent

",0,12-Apr-17,,p,"

  excellent

"
4712,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Yay!

",0,26-Nov-17,,p,"

  Yay!

"
4713,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Amazing set for an amazing price!

",0,20-Jan-20,,p,"

  Amazing set for an amazing price!

"
4714,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  good price and fast shipping

",1,5-Mar-16,,p,"

  good price and fast shipping

"
4715,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  The quality so far or the movies is great. I did find something that bugged me. Some scenes are missing. But not a whole lot of chunks. Still 5 stars

",0,5-Dec-16,,p,"

  The quality so far or the movies is great. I did find something that bugged me. Some scenes are missing. But not a whole lot of chunks. Still 5 stars

"
4716,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Great movies!

",0,8-Oct-18,,p,"

  Great movies!

"
4717,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  The 3rd Video in this bunch should have been Prisoner of Askaban.  It's labeled as such.  It has The Polar Express of the video.  THey gave me the wrong video #3...but was labeled correctly.  Not happy.

",1,17-Jan-17,,p,"

  The 3rd Video in this bunch should have been Prisoner of Askaban.  It's labeled as such.  It has The Polar Express of the video.  THey gave me the wrong video #3...but was labeled correctly.  Not happy.

"
4718,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Purchased for my son for his wife .. she loved it!

",0,29-Jan-17,,p,"

  Purchased for my son for his wife .. she loved it!

"
4719,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  I was concerned when reading the other reviews - but purchased anyways. Glad I did because the DVDs were exactly as described and I finally have all 8 Harry Potter movies.

",0,22-Jan-13,,p,"

  I was concerned when reading the other reviews - but purchased anyways. Glad I did because the DVDs were exactly as described and I finally have all 8 Harry Potter movies.

"
4720,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  The DVD set came very quickly and looked in perfect shape.  I was happy with the purchase and having the movies all in one case together.

",0,24-Mar-14,,p,"

  The DVD set came very quickly and looked in perfect shape.  I was happy with the purchase and having the movies all in one case together.

"
4721,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,3,"

  If you are a Harry Potter fan, this is a must have collection.  Much cheaper than purchasing each individual movie.  I purchased for my youngest granddaughter for Christmas, who fell in love with the movies when she went on a 3 month western US trip with us last summer.

",0,27-Jul-16,,n,"

  If you are a Harry Potter fan, this is a must have collection.  Much cheaper than purchasing each individual movie.  I purchased for my youngest granddaughter for Christmas, who fell in love with the movies when she went on a 3 month western US trip with us last summer.

"
4722,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Bought this for the grandchildren as a gift..they were thrilled with the product and I was thrilled with the price!

",0,6-Mar-17,,p,"

  Bought this for the grandchildren as a gift..they were thrilled with the product and I was thrilled with the price!

"
4723,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Great collection for whole family!

",0,20-Jul-19,,p,"

  Great collection for whole family!

"
4724,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  I purchased this as a Christmas present for my wife. We both really enjoy Harry Potter but didn't really get on the bandwagon til a few years ago. This collection is great for those out there that want to own the films without paying a bunch of money or sifting through all the special features. All 8 DVD's are placed in a slim plastic case and are firmly placed. This is both affordable and durable. I highly recommend this product.

",0,3-Jan-12,,p,"

  I purchased this as a Christmas present for my wife. We both really enjoy Harry Potter but didn't really get on the bandwagon til a few years ago. This collection is great for those out there that want to own the films without paying a bunch of money or sifting through all the special features. All 8 DVD's are placed in a slim plastic case and are firmly placed. This is both affordable and durable. I highly recommend this product.

"
4725,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,4,"

  Es lo que esperaba y a tiempo

",0,18-Jan-20,,p,"

  Es lo que esperaba y a tiempo

"
4726,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Bought for my daughter she loves it.

",0,4-Feb-19,,p,"

  Bought for my daughter she loves it.

"
4727,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  I got some extra features with this 11 disc set as this is the British version.  Truthfully I don't know why they changed some of the wording from the British edition.

",0,18-Mar-13,,p,"

  I got some extra features with this 11 disc set as this is the British version.  Truthfully I don't know why they changed some of the wording from the British edition.

"
4728,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,2,"

  Deathly Hallows part 1 movie has been replaced with a bonus disc instead. This unfortunate due to t was a gift

",0,24-Mar-19,,n,"

  Deathly Hallows part 1 movie has been replaced with a bonus disc instead. This unfortunate due to t was a gift

"
4729,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  All the DVD's in one place. Exactly what I wanted and a KILLER deal. I love Harry Potter and was devastated when I lost my first set of DVD's. This was more than a replacement but an upgrade I love that all the DVD's are in one case it's perfect.

",1,27-May-13,,p,"

  All the DVD's in one place. Exactly what I wanted and a KILLER deal. I love Harry Potter and was devastated when I lost my first set of DVD's. This was more than a replacement but an upgrade I love that all the DVD's are in one case it's perfect.

"
4730,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Great product, fast shipping

",0,30-Apr-17,,p,"

  Great product, fast shipping

"
4731,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Except the 8th one I didn't like that one. But it was a great series doesn't do the books justice but still worth the 80 bucks I paid of course I think its running at costco for 50 now so maybe I should have waited but it was a good birthday present

",0,17-Jan-13,,p,"

  Except the 8th one I didn't like that one. But it was a great series doesn't do the books justice but still worth the 80 bucks I paid of course I think its running at costco for 50 now so maybe I should have waited but it was a good birthday present

"
4732,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Love the series and so does the whole family. Very convenient to have the collection in one single case. The quality of the discs were super

",0,2-Feb-14,,p,"

  Love the series and so does the whole family. Very convenient to have the collection in one single case. The quality of the discs were super

"
4733,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  was a Christmas gift

",0,11-Jan-17,,p,"

  was a Christmas gift

"
4734,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,3,"

  I've wanted these movies for a long time and was super excited when they came in the mail!

",0,7-Sep-18,,n,"

  I've wanted these movies for a long time and was super excited when they came in the mail!

"
4735,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  ❤️

",0,26-Jan-20,,p,"

  ❤️

"
4736,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Great bargain but for the last disc which was scratched so badly I couldn't watch the ending to Deathly Hallows part 2! The rest was a great deal though.

",0,14-Jan-16,,p,"

  Great bargain but for the last disc which was scratched so badly I couldn't watch the ending to Deathly Hallows part 2! The rest was a great deal though.

"
4737,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  Got this for my sister she loves it.

",0,26-Dec-16,,p,"

  Got this for my sister she loves it.

"
4738,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,4,"

  None of the DVDs work!

",0,5-May-20,,p,"

  None of the DVDs work!

"
4739,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  This set is amazing. All Harry Potter fans should own this. The extended versions are a plus!

",0,17-Mar-16,,p,"

  This set is amazing. All Harry Potter fans should own this. The extended versions are a plus!

"
4740,B005OCFGTO,Harry Potter: The Complete 8-Film Collection,5,"

  This series is great and the price is ridiculously cheap! Normal two dvds are as much as this entire series set! You like the movies? Even if you don't watch movies buy it!!! It's a great collectors item if you collect and it'll will definately be worth something later.

",0,7-Apr-13,,p,"

  This series is great and the price is ridiculously cheap! Normal two dvds are as much as this entire series set! You like the movies? Even if you don't watch movies buy it!!! It's a great collectors item if you collect and it'll will definately be worth something later.

"
